,X,CensusTract,ClusterNum,Change_Population,Change_HouseUnits,Change_5To7_or_more_person_household,Change_Builst1939earlier,Change_Built_1940to1959,Change_VacantUnits,Y00_PCT_Units_HHIncome_25to50k,Y00_PCT_Units_HHIncome_50to75k,Chg_Educate_HighSchool_orLess,Chg_Educate_SomeCollege,dis,lat,long,Y13_Geography,Y13_County_NM,Y13_County
350,350,1400000US17031280100,8,3.038054968,2.642152466,-0.007918552,-0.427633886,-0.093467227,-0.119757996,0.144927536,0.181716834,0.024355249,0.016447388,0.698448821,41.8852962,-87.6428042,"Census Tract 2801, Cook County, Illinois",Cook,Cook Illinois
351,351,1400000US17031280400,6,-0.22668482,-0.165427509,-0.159572026,0.058024278,-0.526000137,-0.290749373,0.151436031,0.078328982,-0.236335677,0.132821352,0.606868209,41.8860096,-87.6718845,"Census Tract 2804, Cook County, Illinois",Cook,Cook Illinois
352,352,1400000US17031280800,2,-0.707491582,-0.691369606,-0.069697943,0.113487479,-0.430994077,-0.05147214,0.073816156,0.032033426,-0.253758404,0.174275138,0.61487863,41.8785968,-87.6889009,"Census Tract 2808, Cook County, Illinois",Cook,Cook Illinois
353,353,1400000US17031280900,2,-0.331447049,0.1015625,-0.136407506,-0.053507541,-0.169605947,0.182882683,0.168091168,0.116809117,-0.264305671,0.059336333,0.565479973,41.8786309,-87.6851282,"Census Tract 2809, Cook County, Illinois",Cook,Cook Illinois
354,354,1400000US17031281900,5,0.171590909,0.273700912,0.001601893,0.090555188,0.011557195,0.118221267,0.291576674,0.163714903,-0.042920305,-0.069949211,0.579659791,41.8792479,-87.6426236,"Census Tract 2819, Cook County, Illinois",Cook,Cook Illinois
355,355,1400000US17031282700,2,0.458642327,0.60804769,-0.084195298,-0.129700533,-0.078369729,-0.07256954,0.255952381,0.160714286,-0.305757692,0.020893882,0.566047247,41.8713668,-87.6886812,"Census Tract 2827, Cook County, Illinois",Cook,Cook Illinois
356,356,1400000US17031282800,2,-0.092695214,-0.037593985,-0.109004145,0.128750402,-0.100084459,-0.041363174,0.359661495,0.21438646,-0.164304537,0.062649388,0.548000776,41.8702682,-87.6849136,"Census Tract 2828, Cook County, Illinois",Cook,Cook Illinois
357,357,1400000US17031283100,4,0.000709975,-0.013828239,0.017693673,0.074703517,0.038875499,0.086979595,0.240601504,0.118796992,-0.032599285,-0.051397249,0.464072716,41.8692736,-87.6640458,"Census Tract 2831, Cook County, Illinois",Cook,Cook Illinois
358,358,1400000US17031283200,2,0.002949853,-0.222748815,-0.025810679,-0.2650142,-0.154819579,-0.168716044,0.210045662,0.135464231,-0.255363609,-0.05529381,0.4125259,41.8695726,-87.659199,"Census Tract 2832, Cook County, Illinois",Cook,Cook Illinois
359,359,1400000US17031290900,1,-0.142234807,0.128953771,-0.074945153,0.252595165,-0.343078155,0.146735255,0.273783588,0.096586783,-0.098266627,0.074784902,0.623504952,41.8624103,-87.7324567,"Census Tract 2909, Cook County, Illinois",Cook,Cook Illinois
360,360,1400000US17031291200,2,-0.234555666,0.046306505,-0.076153326,0.410671842,-0.447494885,0.201429463,0.09057072,0.05955335,-0.2267611,0.148219981,0.283256111,41.8626611,-87.7128746,"Census Tract 2912, Cook County, Illinois",Cook,Cook Illinois
361,361,1400000US17031291600,1,-0.328711256,0.142450142,-0.321089041,0.203244929,-0.150014259,0.124375671,0.394285714,0.137142857,-0.005495842,-0.043646054,0.406291585,41.8576415,-87.6922159,"Census Tract 2916, Cook County, Illinois",Cook,Cook Illinois
362,362,1400000US17031292200,1,-0.025437202,0.040677966,-0.040256472,0.197168288,-0.163507372,0.080025396,0.307291667,0.111458333,-0.091441391,0.148987976,0.526674897,41.8566518,-87.7157068,"Census Tract 2922, Cook County, Illinois",Cook,Cook Illinois
363,363,1400000US17031292400,3,-0.231233497,-0.090462144,0.045898768,0.460196864,-0.312604827,0.040789816,0.298795181,0.109638554,-0.033400611,0.040740129,0.355553404,41.8552398,-87.7223991,"Census Tract 2924, Cook County, Illinois",Cook,Cook Illinois
364,364,1400000US17031292500,1,-0.252770826,-0.11691671,-0.034523809,0.306270105,-0.142489853,0.138349106,0.210259301,0.115558061,-0.012320303,0.04282119,0.660052296,41.8551611,-87.7322429,"Census Tract 2925, Cook County, Illinois",Cook,Cook Illinois
365,365,1400000US17031300500,1,-0.207740916,0.052419355,-0.166467588,0.415697225,-0.255071221,0.148185484,0.369248036,0.195286195,-0.092620064,0.100417101,0.460564063,41.8474251,-87.7219393,"Census Tract 3005, Cook County, Illinois",Cook,Cook Illinois
366,366,1400000US17031300600,1,-0.115786652,-0.015353122,-0.063977273,0.313752695,-0.210885714,0.079510658,0.464772727,0.142045455,-0.056021751,0.038989511,0.44874723,41.8479904,-87.7173343,"Census Tract 3006, Cook County, Illinois",Cook,Cook Illinois
367,367,1400000US17031300700,1,-0.284455128,-0.016458196,-0.166883507,0.247620281,-0.204721013,0.14361682,0.349016854,0.125702247,-0.110226656,0.071740126,0.412789388,41.848072,-87.7124504,"Census Tract 3007, Cook County, Illinois",Cook,Cook Illinois
368,368,1400000US17031300800,1,-0.22275939,-0.027817404,-0.085295014,0.442585427,-0.204111515,0.104165729,0.318506751,0.143764893,-0.014967699,-0.000485806,0.471081562,41.8481108,-87.7075818,"Census Tract 3008, Cook County, Illinois",Cook,Cook Illinois
369,369,1400000US17031300900,1,-0.401428334,-0.063185042,-0.230073065,0.257223655,-0.169396296,0.208195498,0.316298343,0.107044199,0.029070709,0.010592855,0.499331848,41.8481796,-87.7026993,"Census Tract 3009, Cook County, Illinois",Cook,Cook Illinois
370,370,1400000US17031301100,3,-0.242384106,0.072532699,-0.092737863,0.155483521,-0.021465049,0.131923774,0.306994819,0.195595855,0.042614615,-0.068896136,0.493561345,41.8470212,-87.6979662,"Census Tract 3011, Cook County, Illinois",Cook,Cook Illinois
371,371,1400000US17031301200,1,-0.262883372,0.052671756,-0.062493785,0.024845366,0.012935194,0.204225874,0.370646766,0.075456053,-0.068387671,-0.001079337,0.316561563,41.8484171,-87.6914771,"Census Tract 3012, Cook County, Illinois",Cook,Cook Illinois
372,372,1400000US17031301600,3,-0.233915036,0.00489853,-0.142181069,0.26265275,-0.102206385,0.085982562,0.370174111,0.152157456,-0.067535812,0.06840082,0.428263041,41.8407572,-87.712252,"Census Tract 3016, Cook County, Illinois",Cook,Cook Illinois
373,373,1400000US17031301701,3,-0.283164783,-0.031661589,-0.131163684,0.203929736,-0.16371001,0.177071178,0.383531484,0.194187583,-0.054471871,-0.009107147,0.515186454,41.8424805,-87.7196254,"Census Tract 3017.01, Cook County, Illinois",Cook,Cook Illinois
374,374,1400000US17031301702,3,-0.218880351,-0.010585152,-0.2236101,0.2802035,-0.232496907,0.061234463,0.383531484,0.194187583,0.074360778,-0.062308536,0.685673328,41.8388062,-87.7195244,"Census Tract 3017.02, Cook County, Illinois",Cook,Cook Illinois
375,375,1400000US17031301801,3,-0.121456186,-0.009639595,-0.058742206,0.151956852,-0.062195583,0.019090502,0.398595259,0.163008487,0.05188645,0.00020077,0.325552165,41.8416617,-87.7350492,"Census Tract 3018.01, Cook County, Illinois",Cook,Cook Illinois
376,376,1400000US17031301802,1,-0.380078121,0.001511263,-0.18963548,0.281858421,-0.179730177,0.253271257,0.398595259,0.163008487,0.039069069,-0.026064019,0.34725142,41.8451846,-87.7277592,"Census Tract 3018.02, Cook County, Illinois",Cook,Cook Illinois
377,377,1400000US17031301803,3,-0.182644736,-0.007137442,-0.087129437,0.358265902,-0.249441998,0.05430464,0.398595259,0.163008487,0.01296944,0.022088412,0.403599229,41.8395497,-87.7278708,"Census Tract 3018.03, Cook County, Illinois",Cook,Cook Illinois
378,378,1400000US17031310200,2,-0.108917197,0.035561878,-0.104519169,0.114342165,-0.198366702,-0.03893244,0.378980892,0.187898089,-0.146179343,-0.049952149,0.387640232,41.8563085,-87.6442092,"Census Tract 3102, Cook County, Illinois",Cook,Cook Illinois
379,379,1400000US17031310300,2,-0.247629083,-0.012345679,-0.139041085,0.021493142,-0.104482544,0.00933642,0.377099237,0.151145038,-0.198780398,0.119926627,0.372150891,41.8561398,-87.6489804,"Census Tract 3103, Cook County, Illinois",Cook,Cook Illinois
380,380,1400000US17031310400,1,-0.156901042,0.101123596,-0.115523404,-0.098693553,-0.074562827,-0.035007261,0.346938776,0.115646259,-0.160622433,-0.064058641,0,41.8565069,-87.6522613,"Census Tract 3104, Cook County, Illinois",Cook,Cook Illinois
381,381,1400000US17031310500,1,-0.269089236,-0.057352941,-0.051296889,0.222714781,-0.216599245,0.083114619,0.366782007,0.103806228,0.037742628,-0.029427457,0.592608027,41.8552251,-87.6547525,"Census Tract 3105, Cook County, Illinois",Cook,Cook Illinois
382,382,1400000US17031310600,2,-0.20753376,0.035604396,-0.173246472,0.126293888,-0.140504445,-0.008370119,0.252698724,0.058881256,-0.261868045,0.103642357,0.484866587,41.8563348,-87.6595657,"Census Tract 3106, Cook County, Illinois",Cook,Cook Illinois
383,383,1400000US17031310700,2,-0.475395431,-0.138339921,-0.197340198,0.066972477,-0.146551585,0.070130906,0.326470588,0.154411765,-0.162871125,0.017276164,0.491167147,41.8559903,-87.6649061,"Census Tract 3107, Cook County, Illinois",Cook,Cook Illinois
384,384,1400000US17031310800,1,-0.20172117,-0.072206304,-0.139614612,0.136993192,-0.126199094,-0.009304622,0.382731959,0.145618557,-0.057279236,-0.019774974,0.431407672,41.8559337,-87.6685737,"Census Tract 3108, Cook County, Illinois",Cook,Cook Illinois
385,385,1400000US17031310900,1,-0.248715624,-0.073737374,-0.172948005,0.126485135,-0.050622363,0.000442814,0.371575342,0.109589041,-0.175119062,0.051762991,0.386517657,41.8557716,-87.6746741,"Census Tract 3109, Cook County, Illinois",Cook,Cook Illinois
386,386,1400000US17031320100,8,0.807540057,1.222810267,-0.008244034,0.020455052,-0.022958486,0.111488332,0.21570997,0.149244713,-0.02910872,-0.043189664,0.341398916,41.8850465,-87.6209322,"Census Tract 3201, Cook County, Illinois",Cook,Cook Illinois
387,387,1400000US17031320600,5,0.541266795,0.459025174,-0.000124761,-0.064708982,-0.054976783,-0.06818677,0.240871236,0.196028187,-0.151534791,-0.134631727,0.374063968,41.8705542,-87.6165962,"Census Tract 3206, Cook County, Illinois",Cook,Cook Illinois
388,388,1400000US17031330100,8,2.24836342,2.575517661,-0.009232667,-0.108552264,-0.066431143,0.054127816,0.196531792,0.198571914,-0.114909608,-0.159958124,0.547038499,41.8593528,-87.6154702,"Census Tract 3301, Cook County, Illinois",Cook,Cook Illinois
389,389,1400000US17031330200,6,0.712166581,0.360441149,-0.032457447,0.045235361,-0.064072117,-0.265467576,0.082319925,0.048643592,-0.118449922,0.049058057,0.533187073,41.8613412,-87.6305354,"Census Tract 3302, Cook County, Illinois",Cook,Cook Illinois
390,390,1400000US17031340300,3,0.104142693,-0.02016129,-0.01851266,-0.026646222,-0.037228484,0.01243971,0.285123967,0.221763085,0.064991944,0.007218471,0.448755791,41.8428085,-87.635791,"Census Tract 3403, Cook County, Illinois",Cook,Cook Illinois
391,391,1400000US17031340400,1,0.126491647,0.161290323,-0.119993693,-0.153960114,-0.055860806,0.042114695,0.232081911,0.105802048,-0.093137849,-0.079561256,0.534515962,41.841885,-87.6320352,"Census Tract 3404, Cook County, Illinois",Cook,Cook Illinois
392,392,1400000US17031340500,2,0.028590878,-0.057235421,-0.003915641,0.142620872,-0.013445553,-0.028267017,0.150473934,0.092417062,-0.089091672,0.018472269,0.38179612,41.8345181,-87.6329169,"Census Tract 3405, Cook County, Illinois",Cook,Cook Illinois
393,393,1400000US17031351000,5,0.336412078,0.335424986,-0.010421934,-0.005034656,0.064804553,0.051869341,0.363746224,0.236858006,-0.028890312,-0.119163962,0.560133192,41.8357641,-87.6067872,"Census Tract 3510, Cook County, Illinois",Cook,Cook Illinois
394,394,1400000US17031351400,1,0.00983837,0.304635762,-0.115304532,0.013423981,-0.176070136,-0.032961307,0.166972477,0.095412844,-0.064975044,0.167363856,0.469178737,41.8274004,-87.624089,"Census Tract 3514, Cook County, Illinois",Cook,Cook Illinois
395,395,1400000US17031351500,2,-0.859593679,-0.872234118,-0.276194399,0.066118739,-0.711864407,-0.203609553,0.13050571,0.058727569,-0.720119061,0.16709051,0.562518944,41.8272742,-87.6277462,"Census Tract 3515, Cook County, Illinois",Cook,Cook Illinois
396,396,1400000US17031360200,2,-0.116458705,-0.138576779,-0.093722485,-0.203953538,-0.268574169,-0.198447593,0.21221865,0.022508039,-0.327734033,0.195270986,0.743364812,41.8268757,-87.6099052,"Census Tract 3602, Cook County, Illinois",Cook,Cook Illinois
397,397,1400000US17031380100,1,0.454477612,0.217831814,-0.071448087,0.06455708,-0.336174437,-0.16100572,0.195615514,0.069139966,-0.304024382,0.140001311,0.771413911,41.8201967,-87.6101005,"Census Tract 3801, Cook County, Illinois",Cook,Cook Illinois
398,398,1400000US17031380200,2,-0.173998045,-0.079176564,-0.042713776,0.05548279,-0.009581133,-0.01707368,0.14537037,0.039814815,-0.19856535,0.075261877,0.412837473,41.820574,-87.6149861,"Census Tract 3802, Cook County, Illinois",Cook,Cook Illinois
399,399,1400000US17031380700,2,-0.369890329,-0.255667506,-0.137197613,-0.002941449,-0.082910321,-0.107758272,0.199637024,0.067150635,-0.19443369,0.140099266,0.424165542,41.813806,-87.623768,"Census Tract 3807, Cook County, Illinois",Cook,Cook Illinois
400,400,1400000US17031381200,2,-0.122377622,-0.115037594,-0.066685848,0.043399792,-0.125554324,-0.111158738,0.227138643,0.067846608,-0.155932203,0.035932203,0.360972797,41.8085114,-87.6139992,"Census Tract 3812, Cook County, Illinois",Cook,Cook Illinois
401,401,1400000US17031381400,2,0.327301338,0.271137026,0.006316987,0.151377836,-0.060762927,-0.031494905,0.261904762,0.116883117,-0.205613512,0.035595552,0.451433693,41.8076202,-87.6214298,"Census Tract 3814, Cook County, Illinois",Cook,Cook Illinois
402,402,1400000US17031381800,2,-0.199507389,0.12202381,-0.052427346,0.107580474,-0.387342595,0.027287009,0.106639839,0.078470825,-0.333541185,0.106455861,0.495515037,41.8038481,-87.6211978,"Census Tract 3818, Cook County, Illinois",Cook,Cook Illinois
403,403,1400000US17031381900,2,-0.074844075,-0.004538578,-0.077755404,-0.079281479,-0.088290398,0.014284795,0.112727273,0.098181818,-0.192963674,0.107213058,0.482704042,41.8039557,-87.6138885,"Census Tract 3819, Cook County, Illinois",Cook,Cook Illinois
404,404,1400000US17031390100,5,0.111470113,0.267924528,-0.045320981,-0.014245618,-0.221641479,0.069508086,0.189010989,0.116483516,-0.085956383,-0.030172397,0.632569681,41.8135545,-87.5905449,"Census Tract 3901, Cook County, Illinois",Cook,Cook Illinois
405,405,1400000US17031390200,1,0.104364326,0.189677419,-0.161328148,-0.06324089,-0.012498092,-0.210997131,0.22326454,0.189493433,-0.31392964,0.047258225,0.492121306,41.813041,-87.5994765,"Census Tract 3902, Cook County, Illinois",Cook,Cook Illinois
406,406,1400000US17031390300,1,0.058008026,0.10123119,-0.010362259,-0.12639313,-0.11581115,-0.02800639,0.173356106,0.051238258,-0.135870548,0.057253104,0.353693066,41.8132006,-87.6042089,"Census Tract 3903, Cook County, Illinois",Cook,Cook Illinois
407,407,1400000US17031390400,1,-0.040929587,0.096393035,-0.068196871,0.076793522,-0.082544652,0.064244856,0.257627119,0.056949153,-0.118727034,0.097973853,0.364343597,41.8059243,-87.6040582,"Census Tract 3904, Cook County, Illinois",Cook,Cook Illinois
408,408,1400000US17031390500,1,-0.095424107,0.023310023,0.021183017,-0.041569042,-0.087650504,0.039515534,0.255102041,0.141581633,0.070155213,-0.047070477,0.441269978,41.8059781,-87.5991987,"Census Tract 3905, Cook County, Illinois",Cook,Cook Illinois
409,409,1400000US17031390600,1,-0.032432432,0.006396588,-0.011113595,0.075454162,0.054483098,0.034734018,0.183486239,0.183486239,-0.04519862,-0.068758934,0.371642386,41.8060181,-87.5943504,"Census Tract 3906, Cook County, Illinois",Cook,Cook Illinois
410,410,1400000US17031390700,4,-0.073691121,-0.007362608,-0.008682764,-0.031256537,0.047015932,0.074480342,0.290260631,0.266392318,-0.004597901,-0.0686152,0.385381227,41.8040164,-87.5804887,"Census Tract 3907, Cook County, Illinois",Cook,Cook Illinois
411,411,1400000US17031400300,2,-0.149090909,0.137007874,-0.19026243,-0.016638604,-0.117936741,0.06976029,0.176220807,0.095541401,-0.300731103,0.105872955,0.418981671,41.7897177,-87.6114372,"Census Tract 4003, Cook County, Illinois",Cook,Cook Illinois
412,412,1400000US17031400400,4,-0.159769513,0.041237113,-0.162828669,0.037718766,-0.238846658,0.035611809,0.151734104,0.125722543,-0.262277252,0.157434548,0.396924909,41.7911261,-87.6183211,"Census Tract 4004, Cook County, Illinois",Cook,Cook Illinois
413,413,1400000US17031400500,3,-0.06629393,0.052833814,0.036864033,0.109769267,-0.073279751,0.137552851,0.263446762,0.085620198,-0.129817065,0.063877189,0.405923791,41.7910414,-87.6231791,"Census Tract 4005, Cook County, Illinois",Cook,Cook Illinois
414,414,1400000US17031400800,4,-0.179516358,-0.187344913,-0.074054353,-0.075153515,-0.071081465,-0.050850492,0.151636073,0.031125299,-0.079402724,0.082099038,0.283546869,41.7828633,-87.620558,"Census Tract 4008, Cook County, Illinois",Cook,Cook Illinois
415,415,1400000US17031410100,3,-0.148341232,-0.01308699,0.004778339,0.150402052,-0.135497674,0.111264635,0.24411303,0.188383046,-0.004249509,-0.052161472,0.735091017,41.8015969,-87.5810131,"Census Tract 4101, Cook County, Illinois",Cook,Cook Illinois
416,416,1400000US17031410200,3,-0.191926885,-0.0525,-0.015825541,-0.007766516,-0.056506241,0.186005937,0.341207349,0.093175853,-0.094038279,-0.015980128,0.479767393,41.8016675,-87.5942678,"Census Tract 4102, Cook County, Illinois",Cook,Cook Illinois
417,417,1400000US17031410500,2,-0.143903216,-0.020234987,-0.066620267,0.115046824,-0.2145219,0.100523063,0.285074627,0.16641791,-0.195980105,-0.075249378,0.326999448,41.7978272,-87.6037464,"Census Tract 4105, Cook County, Illinois",Cook,Cook Illinois
418,418,1400000US17031410600,2,0.009236948,0.125358852,-0.016988777,-0.016306136,-0.069127554,-0.00809654,0.288481142,0.079510703,-0.072448797,-0.024969881,0.392516759,41.797971,-87.5989451,"Census Tract 4106, Cook County, Illinois",Cook,Cook Illinois
419,419,1400000US17031410700,1,-0.129321958,0.002561913,-0.024087429,0.112695729,-0.109554624,0.043349574,0.287456446,0.12369338,-0.034562038,0.054790748,0.532138837,41.7980399,-87.5941982,"Census Tract 4107, Cook County, Illinois",Cook,Cook Illinois
420,420,1400000US17031410800,1,0.081983806,0.019179542,0.00177249,0.122328856,-0.116802878,0.126193465,0.303954802,0.172316384,0.037068849,-0.015983021,0.726064713,41.7979588,-87.5896244,"Census Tract 4108, Cook County, Illinois",Cook,Cook Illinois
421,421,1400000US17031410900,1,-0.274629881,-0.125432283,0.01951136,-0.003156246,-0.005870055,0.127994906,0.28276252,0.173891557,-0.055187311,-0.061433767,0.485065441,41.7966958,-87.5780755,"Census Tract 4109, Cook County, Illinois",Cook,Cook Illinois
422,422,1400000US17031411000,4,-0.031604955,0.033219957,-0.008915305,-0.002078454,-0.090610363,0.059398063,0.326819736,0.218368344,-0.012769919,-0.023203099,0.529429387,41.7889285,-87.5779316,"Census Tract 4110, Cook County, Illinois",Cook,Cook Illinois
423,423,1400000US17031411100,4,-0.079752066,-0.041176471,-0.035035035,0.08140648,-0.005071738,-0.005250812,0.154786151,0.206720978,-0.028863269,0.023813376,0.694919159,41.7904494,-87.5897021,"Census Tract 4111, Cook County, Illinois",Cook,Cook Illinois
